TITOLI;002;001;001;AZIONI E DIRITTI;AZIONI ITALIANE;ORDINARIE;EQY;AMM;AZIONI;AZIASSIM;TITOLI AZIONARI E ASSIMILATI
TITOLI;002;001;002;AZIONI E DIRITTI;AZIONI ITALIANE;PRIVILEGIATE;EQY;AMM;AZIONI;AZIASSIM;TITOLI AZIONARI E ASSIMILATI
TITOLI;002;001;003;AZIONI E DIRITTI;AZIONI ITALIANE;PREFERENZIALI;EQY;AMM;AZIONI;AZIASSIM;TITOLI AZIONARI E ASSIMILATI
TITOLI;002;001;004;AZIONI E DIRITTI;AZIONI ITALIANE;DI RISPARMIO;EQY;AMM;AZIONI;AZIASSIM;TITOLI AZIONARI E ASSIMILATI
TITOLI;002;001;005;AZIONI E DIRITTI;AZIONI ITALIANE;QUOTE SOCIALI;EQY;AMM;AZIONI;AZIASSIM;TITOLI AZIONARI E ASSIMILATI
TITOLI;002;001;006;AZIONI E DIRITTI;AZIONI ITALIANE;PARTI SOCIALI ORDIN.;EQY;AMM;AZIONI;AZIASSIM;TITOLI AZIONARI E ASSIMILATI
TITOLI;002;001;007;AZIONI E DIRITTI;AZIONI ITALIANE;PARTI SOC.DI RISPAR.;EQY;AMM;AZIONI;AZIASSIM;TITOLI AZIONARI E ASSIMILATI
TITOLI;002;001;008;AZIONI E DIRITTI;AZIONI ITALIANE;COOPERTIVE E POPOLAR;EQY;AMM;AZIONI;AZIASSIM;TITOLI AZIONARI E ASSIMILATI
TITOLI;002;002;001;AZIONI E DIRITTI;AZIONI ESTERE;ORDINARIE;EQY;AMM;AZIONI;AZIASSIM;TITOLI AZIONARI E ASSIMILATI
TITOLI;002;002;002;AZIONI E DIRITTI;AZIONI ESTERE;ORDN.A VOTO MULTIPL.;EQY;AMM;AZIONI;AZIASSIM;TITOLI AZIONARI E ASSIMILATI
TITOLI;002;002;003;AZIONI E DIRITTI;AZIONI ESTERE;PRIVILEGIATE;EQY;AMM;AZIONI;AZIASSIM;TITOLI AZIONARI E ASSIMILATI
TITOLI;002;002;004;AZIONI E DIRITTI;AZIONI ESTERE;PREFERENZIALI;EQY;AMM;AZIONI;AZIASSIM;TITOLI AZIONARI E ASSIMILATI
